X,CH1,Start,Increment,
Sequence,Volt,-1.200000e-04,2.000000e-07
174,5.68e-02,
175,-2.24e-02,
176,4.00e-02,
177,-8.00e-04,
178,4.08e-02,
179,-1.36e-02,
180,4.08e-02,
181,-8.00e-04,
182,3.92e-02,
183,-6.40e-03,
184,2.56e-02,
185,1.12e-02,
186,4.80e-03,
187,3.36e-02,
188,2.16e-02,
189,1.28e-02,
190,2.24e-02,
191,1.04e-02,
192,3.04e-02,
193,4.80e-03,
194,1.12e-02,
195,2.32e-02,
196,1.12e-02,
197,2.24e-02,
198,2.24e-02,
199,9.60e-03,
200,2.88e-02,
201,-8.00e-04,
202,7.20e-03,
203,2.80e-02,
204,2.24e-02,
205,8.00e-03,
206,2.24e-02,
207,9.60e-03,
208,1.04e-02,
209,2.24e-02,
210,3.20e-02,
211,8.00e-04,
212,8.00e-03,
213,2.16e-02,
214,2.16e-02,
215,9.60e-03,
216,5.36e-02,
217,-2.32e-02,
218,5.28e-02,
219,-5.60e-03,
220,-9.60e-03,
221,4.00e-02,
222,-1.36e-02,
223,3.76e-02,
224,-7.20e-03,
225,3.44e-02,
226,2.24e-02,
227,7.20e-03,
228,8.80e-03,
229,2.00e-02,
230,8.00e-03,
231,1.84e-02,
232,1.04e-02,
233,1.84e-02,
234,2.16e-02,
235,5.60e-03,
236,9.60e-03,
237,1.92e-02,
238,3.36e-02,
239,-6.40e-03,
240,3.60e-02,
241,-3.20e-03,
242,-1.60e-03,
243,2.80e-02,
244,2.80e-02,
245,4.00e-03,
246,1.92e-02,
247,8.00e-03,
248,3.04e-02,
249,-8.00e-03,
250,7.20e-03,
251,2.08e-02,
252,5.60e-03,
253,1.92e-02,
254,8.00e-03,
255,2.32e-02,
256,3.04e-02,
257,-4.80e-03,
258,2.40e-02,
259,4.80e-03,
260,-2.32e-02,
261,5.20e-02,
262,-8.00e-03,
263,2.88e-02,
264,3.28e-02,
265,0.00e+00,
266,2.56e-02,
267,-8.00e-03,
268,1.76e-02,
269,8.00e-03,
270,8.00e-03,
271,2.56e-02,
272,7.20e-03,
273,1.84e-02,
274,1.92e-02,
275,5.60e-03,
276,2.72e-02,
277,-2.40e-03,
278,1.68e-02,
279,5.60e-03,
280,8.00e-03,
281,2.08e-02,
282,1.84e-02,
283,7.20e-03,
284,2.64e-02,
285,-3.20e-03,
286,2.32e-02,
287,2.40e-03,
288,1.84e-02,
289,6.40e-03,
290,1.76e-02,
291,7.20e-03,
292,-4.80e-03,
293,2.80e-02,
294,3.12e-02,
295,-6.40e-03,
296,2.24e-02,
297,4.00e-03,
298,5.60e-03,
299,1.84e-02,
300,1.84e-02,
301,7.20e-03,
302,-2.32e-02,
303,5.60e-02,
304,4.24e-02,
305,-1.44e-02,
306,4.32e-02,
307,-2.08e-02,
308,2.72e-02,
309,-6.40e-03,
310,2.72e-02,
311,2.40e-03,
312,1.52e-02,
313,6.40e-03,
314,1.84e-02,
315,6.40e-03,
316,3.20e-03,
317,1.68e-02,
318,5.60e-03,
319,1.68e-02,
320,1.76e-02,
321,2.40e-03,
322,-6.40e-03,
323,2.72e-02,
324,1.52e-02,
325,3.20e-03,
326,1.68e-02,
327,3.20e-03,
328,1.52e-02,
329,5.60e-03,
330,4.80e-03,
331,1.60e-02,
332,8.00e-04,
333,2.00e-02,
334,1.52e-02,
335,3.20e-03,
336,4.80e-03,
337,1.60e-02,
338,5.60e-03,
339,1.52e-02,
340,2.64e-02,
341,-9.60e-03,
342,-8.00e-04,
343,1.76e-02,
344,5.04e-02,
345,-3.12e-02,
346,3.04e-02,
347,-8.80e-03,
348,2.88e-02,
349,-1.52e-02,
350,2.64e-02,
351,-8.00e-03,
352,2.24e-02,
353,-1.76e-02,
354,-5.60e-03,
355,5.60e-02,
356,2.32e-02,
357,-4.00e-03,
358,1.52e-02,
359,-2.40e-03,
360,-7.20e-03,
361,2.16e-02,
362,1.60e-02,
363,2.40e-03,
364,2.40e-03,
365,1.44e-02,
366,1.36e-02,
367,1.60e-03,
368,2.16e-02,
369,-4.00e-03,
370,-2.40e-03,
371,1.60e-02,
372,3.20e-03,
373,1.60e-02,
374,1.84e-02,
375,1.60e-03,
376,3.20e-03,
377,1.36e-02,
378,2.24e-02,
379,-7.20e-03,
380,2.40e-03,
381,1.44e-02,
382,4.00e-03,
383,1.36e-02,
384,1.44e-02,
385,1.60e-03,
386,-2.80e-02,
387,4.72e-02,
388,3.84e-02,
389,-2.24e-02,
390,-1.20e-02,
391,2.96e-02,
392,-1.12e-02,
393,1.92e-02,
394,-3.20e-03,
395,1.92e-02,
396,-5.60e-03,
397,2.00e-02,
398,2.16e-02,
399,-8.00e-04,
400,2.24e-02,
401,-9.60e-03,
402,2.56e-02,
403,-4.00e-03,
404,8.00e-04,
405,1.52e-02,
406,-4.80e-03,
407,2.00e-02,
408,1.84e-02,
409,8.00e-04,
410,1.60e-03,
411,1.52e-02,
412,1.44e-02,
413,2.40e-03,
414,1.60e-03,
415,1.28e-02,
416,-7.20e-03,
417,2.08e-02,
418,8.00e-04,
419,1.20e-02,
420,1.44e-02,
421,1.60e-03,
422,1.12e-02,
423,-8.00e-04,
424,1.60e-03,
425,3.76e-02,
426,1.20e-02,
427,3.84e-02,
428,3.60e-02,
429,-1.84e-02,
430,-3.20e-02,
431,4.88e-02,
432,-1.04e-02,
433,3.04e-02,
434,-6.40e-03,
435,5.68e-02,
436,5.36e-02,
437,-3.20e-03,
438,6.40e-03,
439,3.12e-02,
440,8.80e-03,
441,2.40e-02,
442,9.60e-03,
443,2.40e-02,
444,3.36e-02,
445,3.20e-03,
446,9.60e-03,
447,2.48e-02,
448,8.80e-03,
449,4.56e-02,
450,4.40e-02,
451,-1.20e-02,
452,0.00e+00,
453,3.04e-02,
454,3.20e-03,
455,3.36e-02,
456,3.68e-02,
457,-8.00e-04,
458,5.68e-02,
459,8.00e-03,
460,3.36e-02,
461,1.52e-02,
462,3.68e-02,
463,1.04e-02,
464,1.28e-02,
465,3.04e-02,
466,3.12e-02,
467,1.44e-02,
468,2.88e-02,
469,1.68e-02,
470,1.44e-02,
471,2.96e-02,
472,-1.36e-02,
473,6.56e-02,
474,6.80e-02,
475,-4.80e-03,
476,4.56e-02,
477,-1.44e-02,
478,4.56e-02,
479,-1.60e-03,
480,5.04e-02,
481,-4.00e-03,
482,4.16e-02,
483,1.20e-02,
484,1.76e-02,
485,3.60e-02,
486,3.36e-02,
487,2.00e-02,
488,3.36e-02,
489,1.92e-02,
490,4.88e-02,
491,1.28e-02,
492,3.20e-02,
493,2.00e-02,
494,1.92e-02,
495,3.28e-02,
496,2.24e-02,
497,3.12e-02,
498,2.08e-02,
499,3.60e-02,
500,4.00e-02,
501,1.04e-02,
502,3.20e-02,
503,1.76e-02,
504,1.92e-02,
505,3.12e-02,
506,3.28e-02,
507,1.68e-02,
508,3.92e-02,
509,1.28e-02,
510,8.00e-03,
511,4.96e-02,
512,3.04e-02,
513,1.92e-02,
514,6.40e-02,
515,-1.36e-02,
516,4.80e-03,
517,4.96e-02,
518,6.16e-02,
519,-8.00e-03,
520,4.64e-02,
521,4.80e-03,
522,1.04e-02,
523,3.92e-02,
524,3.04e-02,
525,1.76e-02,
526,1.76e-02,
527,3.04e-02,
528,2.80e-02,
529,1.68e-02,
530,1.76e-02,
531,3.20e-02,
532,2.00e-02,
533,2.80e-02,
534,2.08e-02,
535,2.80e-02,
536,4.56e-02,
537,8.00e-04,
538,3.44e-02,
539,7.20e-03,
540,1.76e-02,
541,3.12e-02,
542,2.96e-02,
543,1.52e-02,
544,2.80e-02,
545,1.76e-02,
546,4.16e-02,
547,7.20e-03,
548,1.60e-02,
549,2.96e-02,
550,1.68e-02,
551,2.80e-02,
552,2.72e-02,
553,1.76e-02,
554,1.68e-02,
555,3.12e-02,
556,5.44e-02,
557,-2.00e-02,
558,4.00e-03,
559,4.24e-02,
560,8.00e-04,
561,4.32e-02,
562,9.60e-03,
563,3.36e-02,
564,-2.40e-03,
565,4.08e-02,
566,3.04e-02,
567,1.36e-02,
568,1.68e-02,
569,2.96e-02,
570,2.72e-02,
571,1.68e-02,
572,2.56e-02,
573,1.52e-02,
574,3.60e-02,
575,1.60e-03,
576,8.80e-03,
577,2.88e-02,
578,2.80e-02,
579,1.12e-02,
580,1.28e-02,
581,2.80e-02,
582,2.48e-02,
583,1.28e-02,
584,3.84e-02,
585,4.00e-03,
586,1.52e-02,
587,2.72e-02,
588,1.36e-02,
589,2.48e-02,
590,2.72e-02,
591,1.12e-02,
592,2.96e-02,
593,3.20e-03,
594,8.80e-03,
595,2.80e-02,
596,1.04e-02,
597,2.56e-02,
598,2.80e-02,
599,1.12e-02,
600,5.84e-02,
601,-1.76e-02,
602,-1.36e-02,
603,4.08e-02,
604,-9.60e-03,
605,3.76e-02,
606,-8.00e-04,
607,3.52e-02,
608,8.00e-03,
609,2.72e-02,
610,1.04e-02,
611,2.72e-02,
612,3.92e-02,
613,-2.40e-03,
614,2.56e-02,
615,1.28e-02,
616,1.04e-02,
617,2.40e-02,
618,6.40e-03,
619,2.96e-02,
620,3.12e-02,
621,4.00e-03,
622,3.04e-02,
623,6.40e-03,
624,2.40e-02,
625,1.20e-02,
626,1.04e-02,
627,2.40e-02,
628,1.20e-02,
629,2.40e-02,
630,3.12e-02,
631,2.40e-03,
632,2.32e-02,
633,1.04e-02,
634,3.20e-03,
635,3.68e-02,
636,1.28e-02,
637,2.48e-02,
638,2.32e-02,
639,8.80e-03,
640,3.20e-03,
641,3.04e-02,
642,5.12e-02,
643,-1.60e-02,
644,3.52e-02,
645,-1.60e-03,
646,6.40e-03,
647,3.60e-02,
648,2.40e-03,
649,2.88e-02,
650,1.28e-02,
651,2.80e-02,
652,8.80e-03,
653,2.48e-02,
654,2.48e-02,
655,1.20e-02,
656,2.32e-02,
657,1.04e-02,
658,8.00e-04,
659,3.12e-02,
660,1.04e-02,
661,2.24e-02,
662,2.48e-02,
663,1.20e-02,
664,2.24e-02,
665,8.80e-03,
666,2.40e-02,
667,6.40e-03,
668,2.88e-02,
669,3.20e-03,
670,2.40e-02,
671,1.04e-02,
672,2.40e-03,
673,3.12e-02,
674,8.00e-03,
675,2.56e-02,
676,2.72e-02,
677,-1.60e-03,
678,7.20e-03,
679,2.24e-02,
680,8.80e-03,
681,2.00e-02,
682,8.80e-03,
683,2.40e-02,
684,-1.28e-02,
685,5.44e-02,
686,-8.00e-03,
687,4.48e-02,
688,-9.60e-03,
689,3.92e-02,
690,2.48e-02,
691,3.20e-03,
692,2.32e-02,
693,7.20e-03,
694,3.20e-03,
695,2.64e-02,
696,-8.00e-04,
697,2.96e-02,
698,8.80e-03,
699,2.08e-02,
700,8.00e-03,
701,2.08e-02,
702,1.84e-02,
703,6.40e-03,
704,2.80e-02,
705,0.00e+00,
706,2.16e-02,
707,6.40e-03,
708,1.84e-02,
709,8.00e-03,
710,8.80e-03,
711,1.84e-02,
712,-2.40e-03,
713,2.56e-02,
714,1.92e-02,
715,6.40e-03,
716,6.40e-03,
717,1.92e-02,
718,1.68e-02,
719,8.80e-03,
720,8.00e-03,
721,1.84e-02,
722,2.96e-02,
723,3.20e-03,
724,-5.60e-03,
725,2.56e-02,
726,-2.64e-02,
727,5.68e-02,
728,-1.92e-02,
729,3.28e-02,
730,-1.04e-02,
731,3.28e-02,
732,-5.60e-03,
733,2.80e-02,
734,3.20e-03,
735,2.16e-02,
736,1.76e-02,
737,3.20e-03,
738,1.76e-02,
739,8.00e-03,
740,1.92e-02,
741,7.20e-03,
742,-2.40e-03,
743,2.48e-02,
744,3.20e-03,
745,2.08e-02,
746,3.20e-03,
747,2.24e-02,
748,1.84e-02,
749,6.40e-03,
750,5.60e-03,
751,2.24e-02,
752,-3.20e-03,
753,2.72e-02,
754,1.84e-02,
755,8.00e-03,
756,6.40e-03,
757,1.92e-02,
758,8.80e-03,
759,1.76e-02,
760,2.56e-02,
761,2.40e-03,
762,1.92e-02,
763,5.60e-03,
764,5.60e-03,
765,1.92e-02,
766,6.40e-03,
767,1.92e-02,
768,2.00e-02,
769,4.80e-03,
770,5.84e-02,
771,-2.56e-02,
772,-6.40e-03,
773,3.60e-02,
774,-1.28e-02,
775,3.20e-02,
776,2.72e-02,
777,-4.80e-03,
778,3.20e-03,
779,2.08e-02,
780,1.60e-03,
781,2.96e-02,
782,8.00e-03,
783,2.32e-02,
784,7.20e-03,
785,1.84e-02,
786,1.84e-02,
787,8.00e-03,
788,3.28e-02,
789,-7.20e-03,
790,2.24e-02,
791,1.60e-03,
792,-3.20e-03,
793,2.64e-02,
794,1.92e-02,
795,7.20e-03,
796,1.68e-02,
797,6.40e-03,
798,6.40e-03,
799,1.84e-02,
800,8.00e-03,
801,1.60e-02,
802,2.08e-02,
803,5.60e-03,
804,6.40e-03,
805,1.68e-02,
806,2.56e-02,
807,4.00e-03,
808,0.00e+00,
809,2.24e-02,
810,1.76e-02,
811,4.00e-03,
812,-2.08e-02,
813,5.68e-02,
814,3.44e-02,
815,-1.20e-02,
816,3.12e-02,
817,-5.60e-03,
818,-9.60e-03,
819,2.72e-02,
820,1.76e-02,
821,8.00e-04,
822,4.00e-03,
823,1.52e-02,
824,1.44e-02,
825,3.20e-03,
826,-5.60e-03,
827,2.00e-02,
828,2.40e-03,
829,1.60e-02,
830,1.44e-02,
831,3.20e-03,
832,2.24e-02,
833,-4.80e-03,
834,2.64e-02,
835,-9.60e-03,
836,2.72e-02,
837,-1.20e-02,
838,1.36e-02,
839,1.60e-03,
840,1.60e-03,
841,1.52e-02,
842,1.36e-02,
843,1.60e-03,
844,2.16e-02,
845,-4.80e-03,
846,1.52e-02,
847,1.60e-03,
848,8.00e-04,
849,1.44e-02,
850,3.20e-03,
851,1.60e-02,
852,1.44e-02,
853,3.20e-03,
854,4.72e-02,
855,-2.72e-02,
856,-5.60e-03,
857,2.88e-02,
858,-1.20e-02,
859,2.16e-02,
860,-1.04e-02,
861,5.28e-02,
862,2.24e-02,
863,-5.60e-03,
864,-1.92e-02,
865,2.24e-02,
866,2.16e-02,
867,2.40e-03,
868,1.84e-02,
869,0.00e+00,
870,2.32e-02,
871,-8.00e-03,
872,2.56e-02,
873,-5.60e-03,
874,8.00e-04,
875,1.76e-02,
876,3.20e-03,
877,1.52e-02,
878,1.44e-02,
879,3.20e-03,
880,1.52e-02,
881,3.20e-03,
882,2.08e-02,
883,-8.00e-03,
884,1.60e-03,
885,1.60e-02,
886,1.44e-02,
887,1.60e-03,
888,2.00e-02,
889,-2.40e-03,
890,2.00e-02,
891,-6.40e-03,
892,-7.20e-03,
893,2.56e-02,
894,1.52e-02,
895,-8.00e-04,
896,-2.48e-02,
897,4.80e-02,
898,-1.20e-02,
899,3.52e-02,
900,-1.44e-02,
901,3.76e-02,
902,-6.40e-03,
903,2.16e-02,
904,-4.80e-03,
905,1.68e-02,
906,1.60e-02,
907,8.00e-04,
908,1.68e-02,
909,1.60e-03,
910,1.92e-02,
911,-8.00e-03,
912,8.00e-04,
913,1.28e-02,
914,1.60e-03,
915,1.36e-02,
916,2.40e-03,
917,1.36e-02,
918,1.44e-02,
919,-3.20e-03,
920,-4.80e-03,
921,1.84e-02,
922,1.52e-02,
923,0.00e+00,
924,-8.00e-04,
925,1.36e-02,
926,1.28e-02,
927,-8.00e-04,
928,-8.00e-03,
929,2.16e-02,
930,1.60e-03,
931,3.44e-02,
932,3.52e-02,
933,-2.16e-02,
934,1.28e-02,
935,-8.00e-04,
936,2.40e-03,
937,1.44e-02,
938,2.56e-02,
939,-1.76e-02,
940,-3.28e-02,
941,6.32e-02,
942,4.40e-02,
943,-1.68e-02,
944,-6.40e-03,
945,3.68e-02,
946,2.96e-02,
947,-4.80e-03,
948,-4.00e-03,
949,4.40e-02,
950,2.24e-02,
951,9.60e-03,
952,8.00e-03,
953,2.56e-02,
954,8.00e-03,
955,4.56e-02,
956,5.04e-02,
957,-1.92e-02,
958,6.40e-03,
959,2.16e-02,
960,1.04e-02,
961,2.32e-02,
962,1.20e-02,
963,5.44e-02,
964,4.80e-02,
965,8.80e-03,
966,3.76e-02,
967,4.80e-03,
968,2.96e-02,
969,1.52e-02,
970,1.76e-02,
971,2.96e-02,
972,2.96e-02,
973,1.92e-02,
974,3.44e-02,
975,1.12e-02,
976,3.60e-02,
977,1.12e-02,
978,1.76e-02,
979,4.96e-02,
980,5.04e-02,
981,-4.00e-03,
982,5.84e-02,
983,-8.80e-03,
984,4.08e-02,
985,-9.60e-03,
986,7.36e-02,
987,8.80e-03,
988,1.44e-02,
989,4.48e-02,
990,4.00e-02,
991,2.08e-02,
992,2.32e-02,
993,3.44e-02,
994,4.16e-02,
995,1.52e-02,
996,4.32e-02,
997,1.60e-02,
998,1.68e-02,
999,3.84e-02,
1000,3.52e-02,
1001,1.76e-02,
1002,3.28e-02,
1003,2.24e-02,
1004,2.16e-02,
1005,3.36e-02,
1006,3.36e-02,
1007,2.16e-02,
1008,3.28e-02,
1009,2.32e-02,
1010,3.20e-02,
1011,2.32e-02,
1012,4.72e-02,
1013,8.00e-03,
1014,3.52e-02,
1015,1.68e-02,
1016,2.00e-02,
1017,3.52e-02,
1018,1.84e-02,
1019,3.52e-02,
1020,3.12e-02,
1021,2.08e-02,
1022,4.48e-02,
1023,1.28e-02,
1024,6.80e-02,
1025,-1.20e-02,
1026,4.56e-02,
1027,8.80e-03,
1028,4.80e-02,
1029,-1.60e-03,
1030,4.56e-02,
1031,8.00e-03,
1032,4.48e-02,
1033,1.44e-02,
1034,3.12e-02,
1035,1.60e-02,
1036,3.28e-02,
1037,1.68e-02,
1038,2.88e-02,
1039,1.52e-02,
1040,3.44e-02,
1041,5.60e-03,
1042,3.68e-02,
1043,1.20e-02,
1044,2.72e-02,
1045,1.60e-02,
1046,2.96e-02,
1047,1.60e-02,
1048,2.72e-02,
1049,1.68e-02,
1050,-1.60e-03,
1051,4.56e-02,
1052,8.00e-03,
1053,3.52e-02,
1054,1.44e-02,
1055,2.56e-02,
1056,2.72e-02,
1057,1.44e-02,
1058,2.56e-02,
1059,1.52e-02,
1060,1.60e-02,
1061,2.40e-02,
1062,1.60e-02,
1063,2.56e-02,
1064,1.60e-02,
1065,2.40e-02,
1066,-1.76e-02,
1067,5.84e-02,
1068,5.12e-02,
1069,-4.80e-03,
1070,5.04e-02,
1071,-1.20e-02,
1072,-1.76e-02,
1073,4.64e-02,
1074,-2.40e-03,
1075,3.76e-02,
1076,2.72e-02,
1077,1.36e-02,
1078,1.44e-02,
1079,2.48e-02,
1080,2.48e-02,
1081,1.28e-02,
1082,1.52e-02,
1083,2.56e-02,
1084,1.52e-02,
1085,2.40e-02,
1086,4.08e-02,
1087,8.00e-03,
1088,3.28e-02,
1089,4.00e-03,
1090,1.44e-02,
1091,2.72e-02,
1092,1.44e-02,
1093,2.72e-02,
1094,2.56e-02,
1095,1.60e-02,
1096,3.04e-02,
1097,8.00e-03,
1098,1.04e-02,
1099,3.60e-02,
1100,1.20e-02,
1101,3.12e-02,
1102,2.80e-02,
1103,1.52e-02,
1104,3.52e-02,
1105,1.60e-03,
1106,6.40e-03,
1107,3.84e-02,
1108,-6.40e-03,
1109,5.60e-02,
1110,6.32e-02,
1111,-2.00e-02,
1112,-2.40e-03,
1113,4.64e-02,
1114,-9.60e-03,
1115,4.24e-02,
1116,4.48e-02,
1117,-4.00e-03,
1118,1.12e-02,
1119,2.80e-02,
1120,1.20e-02,
1121,2.56e-02,
1122,2.72e-02,
1123,1.44e-02,
1124,4.00e-03,
1125,3.28e-02,
1126,1.12e-02,
1127,2.80e-02,
1128,2.48e-02,
1129,1.20e-02,
1130,2.72e-02,
1131,1.04e-02,
1132,1.44e-02,
1133,2.48e-02,
1134,6.40e-03,
1135,3.12e-02,
1136,8.80e-03,
1137,2.40e-02,
1138,2.56e-02,
1139,1.04e-02,
1140,2.24e-02,
1141,8.80e-03,
1142,1.20e-02,
1143,2.56e-02,
1144,2.40e-03,
1145,2.88e-02,
1146,2.24e-02,
1147,1.12e-02,
1148,9.60e-03,
1149,2.24e-02,
1150,1.04e-02,
1151,2.16e-02,
1152,5.60e-02,
1153,-2.32e-02,
1154,4.40e-02,
1155,-3.20e-03,
1156,3.44e-02,
1157,5.60e-03,
1158,2.96e-02,
1159,-6.40e-03,
1160,5.60e-03,
1161,2.56e-02,
1162,-8.00e-04,
1163,2.72e-02,
1164,7.20e-03,
1165,2.24e-02,
1166,2.00e-02,
1167,7.20e-03,
1168,2.00e-02,
1169,8.80e-03,
1170,2.16e-02,
1171,8.80e-03,
1172,3.04e-02,
1173,2.40e-03,
1174,8.80e-03,
1175,1.92e-02,
1176,8.80e-03,
1177,2.00e-02,
1178,2.08e-02,
1179,8.00e-03,
1180,2.80e-02,
1181,0.00e+00,
1182,-4.80e-03,
1183,2.88e-02,
1184,8.00e-03,
1185,2.08e-02,
1186,2.00e-02,
1187,4.80e-03,
1188,2.16e-02,
1189,5.60e-03,
1190,1.60e-03,
1191,2.88e-02,
1192,8.00e-03,
1193,2.24e-02,
1194,5.84e-02,
1195,-2.40e-02,
1196,3.84e-02,
1197,-5.60e-03,
1198,-9.60e-03,
1199,3.60e-02,
